0.0003030327539123764,0.0006222924983392566,0.0002963245523730279,0.0006085168802207891,0.00015677527400852591,0.0010010280118483064,0.0001524726591172886,0.000973555324860115,0.0029224852317015627,0.0013313185416658536
0.0006222924983392566,0.0012779079109094874,0.0006085168802207891,0.0012496190091177445,0.000321945650036224,0.0020556597079297435,0.00031311002109680596,0.0019992432090488424,0.006001465560125612,0.002733927374788589
0.0002963245523730279,0.0006085168802207891,0.00029608739183459217,0.0006080298595206661,0.00015493333040956318,0.0009892669918120341,0.00015055432868333175,0.0009613065661670351,0.002886923431717749,0.00131487644119312
0.0006085168802207891,0.0012496190091177445,0.0006080298595206661,0.001248618888423497,0.00031816312927171957,0.0020315078812809776,0.00030917063625152146,0.0019740897873468588,0.005928437674289326,0.0027001627217963877
0.00015677527400852591,0.000321945650036224,0.00015493333040956318,0.00031816312927171957,0.0000815278405372923,0.0005205645637646482,0.0000792576549187231,0.0005060691695728361,0.0015194641822468323,0.0006921193385048711
0.0010010280118483064,0.0020556597079297435,0.0009892669918120341,0.0020315078812809776,0.0005205645637646482,0.0033238641335474107,0.0005060691695728361,0.00323130938777801,0.009701952167192777,0.00441926094383747
0.0001524726591172886,0.00031311002109680596,0.00015055432868333175,0.00030917063625152146,0.0000792576549187231,0.0005060691695728361,0.00007705321924097812,0.0004919935962549384,0.0014771783842050556,0.0006728629006485473
0.000973555324860115,0.0019992432090488424,0.0009613065661670351,0.0019740897873468588,0.0005060691695728361,0.00323130938777801,0.0004919935962549384,0.003141435246188093,0.009431952522090087,0.004296306391058005
0.0029224852317015627,0.006001465560125612,0.002886923431717749,0.005928437674289326,0.0015194641822468323,0.009701952167192777,0.0014771783842050556,0.009431952522090087,0.028319046086609664,0.0128994356386857
0.0013313185416658536,0.002733927374788589,0.00131487644119312,0.0027001627217963877,0.0006921193385048711,0.00441926094383747,0.0006728629006485473,0.004296306391058005,0.0128994356386857,0.005875752336557006
